# channels number
2
# samples number
6000
# sampling rate
1
# start date
01-01-0001
# start time
00:00:00.000
# channels names
Model_10_1;Model_11_1
3.249897 1.991017
5.399629 2.44147
3.663296 2.07021
3.812789 2.211482
3.608964 1.535855
5.35116 1.909907
3.088016 2.354511
5.007482 1.78432
4.883631 2.203468
5.893906 2.537619
5.979309 1.873828
5.767087 2.421621
3.106061 1.59221
5.914113 1.760992
4.742653 1.669104
3.15351 2.225684
3.369475 2.252005
3.29292 2.102596
3.371427 2.296075
4.505682 2.326562
5.003644 2.23121
3.762647 2.245054
3.055569 2.300728
4.456243 1.807833
3.48962 2.075122
5.110655 2.0035
3.802278 2.10592
5.275528 2.290966
3.764601 2.229549
4.458974 2.594575
4.409431 2.133653
3.638147 1.823088
4.312223 2.268919
3.804894 2.311206
5.951886 1.861591
5.953661 2.250694
5.032542 2.202115
4.599104 1.988458
3.474437 1.585522
3.768442 2.062645
5.567885 2.012939
3.331945 1.965276
4.705453 1.923686
4.794674 2.251847
4.168656 1.903102
4.712733 2.159591
5.712968 1.952885
3.139697 2.361144
5.021118 1.598227
4.692726 1.81218
5.704532 1.574185
3.083355 2.06446
5.856085 2.093119
5.371488 1.843326
3.488732 2.351479
5.48725 2.024067
5.344059 2.321569
5.207053 1.703029
3.323168 2.070029
4.498309 2.214259
4.548882 2.08419
3.812488 1.796624
4.242881 1.764786
3.424656 1.876909
4.484475 2.063241
5.341162 1.431248
4.454864 1.932815
5.301167 1.972183
5.962226 2.016756
4.788992 1.998626
4.120968 2.194293
4.770371 2.51623
5.818483 1.963229
5.602984 2.295229
4.937797 1.796785
4.6717 1.938424
5.057194 2.134544
4.260895 2.550197
3.287586 1.518354
4.776887 1.782184
5.397687 1.666074
3.662581 2.21201
3.25441 1.974813
5.071875 2.228493
4.754442 1.809329
4.326076 1.897395
3.782062 1.979573
4.940735 2.026378
3.316162 1.703628
3.464635 1.376102
3.609601 2.39905
5.825489 1.936154
4.275936 1.735154
4.976128 1.673433
5.219561 1.788137
4.755397 2.255863
5.089064 2.330152
4.280797 1.843358
3.310199 1.720136
4.827494 2.069686
3.257869 2.372077
3.411801 1.900294
3.177471 2.557283
3.232126 2.191391
3.571758 2.008833
3.934161 1.818881
3.264871 2.115672
3.2531 1.603776
3.433691 2.313726
4.817032 2.039205
3.430057 2.079435
4.083165 2.105613
4.919466 1.963037
4.546281 1.863407
5.100622 2.130076
3.886301 2.204791
3.558078 2.277655
5.171006 2.189162
4.670214 2.182977
3.158399 1.93063
4.5591 2.569726
5.514128 2.111897
4.985005 2.052937
5.497591 2.553062
4.17939 2.160388
4.295479 2.176651
3.494435 2.13933
3.842356 2.079038
3.383424 1.902625
3.1824 1.769556
5.582636 2.03487
3.776397 1.93448
3.950696 2.17365
4.460092 1.682842
4.519018 2.162498
4.985886 1.646436
3.48511 2.433704
3.022284 1.90809
4.500118 2.031738
3.820281 1.310203
4.061204 1.841921
3.528961 1.683854
4.507044 1.910098
4.49913 1.618213
3.034579 2.097568
5.526437 1.638668
3.906023 1.776371
5.729655 1.884036
5.875505 2.432128
4.33326 2.084486
4.19732 2.270313
5.918057 2.10586
5.610582 1.824284
3.1518 1.720167
3.268394 2.054598
3.743741 1.970468
4.426796 2.039502
3.67988 2.373299
5.052736 2.053816
5.276278 1.754446
3.439726 1.825663
5.422515 1.497471
5.869677 2.338601
3.251292 1.726259
5.234396 1.854661
5.653659 1.502409
3.132469 1.797351
3.459374 1.667675
3.027263 2.315561
3.114736 1.538079
3.40119 2.289804
3.535794 1.851491
3.670889 1.949182
3.849934 2.016073
5.097195 1.884672
4.030139 1.837733
4.007084 1.780016
3.485875 1.67785
5.463012 2.250153
4.652953 2.482074
3.389456 2.394135
3.76478 2.544072
3.96685 1.760353
5.050164 1.552513
4.98508 2.1293
5.664578 2.058368
4.165815 2.446721
3.798895 2.336053
4.191698 2.041701
3.775277 2.313519
3.559089 1.473532
5.805231 2.114907
3.969548 2.264375
5.223839 1.977507
3.380554 1.692173
4.638689 1.715945
3.659285 1.699142
4.255753 1.867282
5.264734 1.766979
3.380919 1.885026
5.393968 1.724506
3.446649 2.215863
5.702393 1.964082
5.760769 2.225509
3.93207 2.060447
3.661526 2.121639
5.247169 1.804711
4.760649 1.678422
4.054605 2.09252
5.238255 2.144577
5.736657 2.212613
3.940921 1.89022
4.216867 2.347766
3.399783 2.396047
4.886822 1.818794
5.674947 1.877372
4.455665 2.097757
3.819512 1.291155
4.266212 1.451557
5.569818 1.810217
4.487844 1.95801
5.333574 2.092277
5.267676 1.923188
5.251986 1.734871
5.555646 2.48124
3.59596 2.231364
5.566246 2.084999
4.447049 2.402316
3.469379 2.261192
3.458505 1.988658
3.370854 1.998342
5.751332 2.178358
4.221141 2.49087
5.082093 1.965298
5.258986 2.015057
5.942807 2.261237
4.062387 2.214931
4.206081 1.755721
4.118094 1.881434
4.323555 1.767057
3.41741 1.467816
5.405167 2.274902
5.74429 2.448212
4.953443 2.400603
4.03862 1.971769
5.618168 1.637654
4.588363 2.23954
3.569765 2.143794
3.337017 2.116338
3.705608 1.888276
3.183024 2.341479
5.839773 2.161207
5.989541 2.141169
5.694916 2.552798
4.893075 2.166469
3.060394 2.447929
4.178973 2.178672
3.450407 1.877239
3.205123 2.00275
3.33611 1.992267
4.09528 1.793373
3.80012 2.191783
4.291269 2.1996
3.5961 2.021192
4.867401 1.859715
5.985325 1.663193
5.71978 2.06149
5.134775 1.908206
4.140797 1.946438
4.944016 1.576
4.61256 2.009295
3.249584 2.137562
5.701418 1.860388
5.942657 1.693322
5.152408 2.128731
5.082677 2.34102
5.589284 1.779673
3.314233 1.764545
4.213365 1.895691
5.937479 2.321083
5.007597 2.12009
4.996481 2.017203
4.110033 2.242654
5.763772 1.470701
3.275481 1.977413
3.531081 1.873532
5.761791 2.216463
4.526225 1.891379
3.189017 1.906132
5.198591 1.684809
4.763834 1.690752
3.61198 1.848497
4.000958 1.690339
3.781985 1.695035
3.228275 1.843265
5.61729 2.124139
4.113897 1.604976
5.14819 1.800256
3.086041 1.958413
4.053296 1.668035
5.898388 1.956446
5.453588 1.778232
5.428968 1.83682
4.393002 1.94749
5.093048 1.988676
5.93344 2.377363
3.138355 2.100143
3.046884 2.122769
3.542509 1.553102
5.810398 2.015775
3.47111 1.580889
3.86474 1.95057
5.237042 1.901814
3.267644 1.780996
4.328513 1.967546
5.098798 1.586787
5.690087 1.8189
4.527498 1.766232
3.320619 1.997383
4.33632 2.022706
3.223534 2.337792
4.193555 1.718832
4.945757 2.061339
4.942206 1.618942
3.180181 1.824482
4.000579 1.941661
5.248626 2.311415
4.919433 2.059301
5.714382 2.195057
5.535118 2.201947
3.96878 1.980705
3.441095 1.367097
3.228192 1.801705
3.160069 2.011495
3.03909 2.164006
5.554008 2.587191
5.567513 1.844551
5.717031 1.657109
3.670723 1.860603
3.342042 1.867303
3.392727 1.788126
5.714906 1.927139
3.983716 1.773689
3.378619 2.052356
4.727481 1.315824
3.899094 1.743677
4.374938 1.937265
3.733314 1.779616
5.453472 2.248807
4.129477 2.341577
5.927203 1.34928
5.5864 2.048903
4.827571 2.007398
4.749722 1.673967
3.829761 1.819197
4.704833 2.462626
3.507832 2.365627
3.486762 1.92923
4.212821 1.746711
4.092469 1.747347
3.684814 2.198091
4.218921 1.554931
3.332502 1.599746
4.007391 1.59113
4.841618 2.139738
3.030015 2.085827
3.636548 1.73182
5.076972 2.074866
3.228554 1.822206
4.774505 2.461871
5.531285 2.111237
5.973056 2.124202
3.856774 2.289402
5.978577 1.96303
3.943593 1.572872
3.508628 2.133889
3.209839 1.480225
4.567138 1.979731
3.214725 2.358325
5.281087 1.489167
5.625641 1.704906
4.515312 2.00427
5.465961 1.935369
4.584905 1.915076
5.607914 1.873602
4.38238 1.467152
4.613524 2.053798
4.47847 1.957515
5.330308 1.963143
4.334258 1.846235
5.046176 2.112922
5.080751 2.261821
4.50421 2.140916
5.578255 2.183417
5.657228 1.851824
5.173806 1.710432
5.382404 2.14344
5.976326 1.639645
4.537001 1.635911
4.697466 2.441164
3.262547 1.588194
5.297966 1.824264
3.50476 2.160304
3.678967 1.948929
4.598192 2.301174
5.954146 2.098568
4.729626 1.681275
4.848993 2.021946
3.806129 2.310033
3.321133 1.931246
4.494994 1.837762
4.940694 2.13335
3.272038 1.803512
4.931734 1.863213
4.466827 2.237108
5.169501 1.866609
4.75296 2.511383
4.747597 1.865619
4.399477 1.747348
3.459238 2.314157
4.416492 1.996194
5.158078 2.026771
5.746664 1.902127
4.894296 1.944406
5.728328 1.733379
3.450533 2.022929
4.468846 2.158593
4.278519 2.324091
3.321349 2.119734
4.769787 1.892501
4.126224 1.923625
3.233513 1.999318
3.030136 1.828961
4.517259 2.064551
